pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,5/20/22,78.9,-1.42,4.91,"Crick, Kyle",680438,605195,,ball,,,,,11,Robert Neustrom called out on strikes.,R,L,R,CLT,NOR,B,,,2,2,2022,1.62,-0.13,-1.21,2.52,676625,,,1,7,Top,,,,,,,-2.536618384,-114.8389461,1.9112455276869438,14.73376835196726,23.77949034195312,-33.91579469,3.24,1.67,,,,78.2,3188,6.1,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.43,,,,,,,,62,9,Slider,6,8,8,6,8,6,8,6,Infield shift,Standard,72,0,0.137,,,,-0.137,,-2,2,0.137,0.863,29,25,30,26,1,3,,,,,3.82,-1.62,1.62,
SL,5/20/22,79.3,-1.47,4.99,"Crick, Kyle",680438,605195,,ball,,,,,11,Robert Neustrom called out on strikes.,R,L,R,CLT,NOR,B,,,1,2,2022,1.63,0.01,-1.13,2.75,676625,,,1,7,Top,,,,,,,-2.299646084,-115.4364268,1.8632482028358808,14.963041416601847,21.833887110912418,-32.63680273,3.24,1.67,,,,79.2,3224,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.26,,,,,,,,62,6,Slider,6,8,8,6,8,6,8,6,Infield shift,Standard,72,0,0.081,,,,-0.081,,-2,2,0.137,0.863,29,25,30,26,1,3,,,,,3.61,-1.63,1.63,
FC,5/20/22,84.1,1.62,5.44,"Parke, John",680438,641949,,ball,,,,,13,"Robert Neustrom grounds out, shortstop Zach Remillard to first baseman Yermin Mercedes.",R,L,L,CLT,NOR,B,,,1,2,2022,-0.11,0.03,-1.26,0.54,,,,1,2,Top,,,,,,,-6.48232025,-122.3633014,-5.065765023,0.10479103012503214,22.738218302290793,-31.13991078,3.24,1.67,,,,84.6,2208,6.5,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.02,,,,,,,,9,5,Cutter,0,0,0,0,0,0,0,0,Strategic,Strategic,289,0,0.035,,,,-0.035,,0,0,0.523,0.477,27,25,27,26,1,0,,,,,3.18,-0.11,-0.11,
SI,5/20/22,92.5,-1.33,4.93,"Crick, Kyle",680438,605195,,ball,,,,,14,Robert Neustrom called out on strikes.,R,L,R,CLT,NOR,B,,,0,2,2022,-1.28,0.25,1.34,2,676625,,,1,7,Top,,,,,,,9.581967987667271,-134.5023321,-2.244217002,-17.54116431,27.81944397278845,-28.78937851,3.24,1.67,,,,92.5,2382,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.26,,,,,,,,62,3,Sinker,6,8,8,6,8,6,8,6,Infield shift,Standard,217,0,0.094,,,,-0.094,,-2,2,0.137,0.863,29,25,30,26,1,3,,,,,2.4,1.28,-1.28,
CH,5/20/22,82.9,1.5,5.48,"Parke, John",680438,641949,,ball,,,,,13,"Robert Neustrom grounds out, shortstop Zach Remillard to first baseman Yermin Mercedes.",R,L,L,CLT,NOR,B,,,0,2,2022,0.93,-0.06,-0.58,1.04,,,,1,2,Top,,,,,,,-6.630877352,-120.6005437,-3.605073665,10.347969041298741,22.06437763960221,-32.32742402,3.24,1.67,,,,83.7,1719,6.7,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.79,,,,,,,,9,4,Changeup,0,0,0,0,0,0,0,0,Strategic,Strategic,98,0,0.041,,,,-0.041,,0,0,0.523,0.477,27,25,27,26,1,0,,,,,3.37,0.93,0.93,
SL,5/20/22,79.6,-1.56,4.89,"Crick, Kyle",680438,605195,,called_strike,,,,,5,Robert Neustrom called out on strikes.,R,L,R,CLT,NOR,S,,,0,0,2022,1.9,0.43,0.05,2.6,676625,,,1,7,Top,,,,,,,-0.034032234,-115.877979,1.0071078816254602,16.929326299339156,25.05262382658432,-28.79059192,3.24,1.67,,,,79.2,3166,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.13,,,,,,,,62,1,Slider,6,8,8,6,8,6,8,6,Infield shift,Standard,79,0,-0.164,,,,0.164,,-2,2,0.137,0.863,29,25,30,26,1,3,,,,,3.21,-1.9,1.9,
SI,5/20/22,87.2,1.52,5.76,"Parke, John",680438,641949,,called_strike,,,,,5,"Robert Neustrom grounds out, shortstop Zach Remillard to first baseman Yermin Mercedes.",R,L,L,CLT,NOR,S,,,0,0,2022,1.12,0.27,0.01,2.32,,,,1,2,Top,,,,,,,-5.964875512,-126.95131,-2.766615992,13.287268956180128,23.399956770595104,-28.86224935,3.24,1.67,,,,88.1,1632,6.6,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.9,,,,,,,,9,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Strategic,133,0,-0.049,,,,0.049,,0,0,0.523,0.477,27,25,27,26,1,0,,,,,2.7,1.12,1.12,
CH,5/20/22,81.7,1.69,5.29,"Parke, John",642721,641949,,ball,,,,,14,Kelvin Gutierrez strikes out swinging.,R,R,L,CLT,NOR,B,,,0,2,2022,1.49,0.05,1.44,1.08,,,,0,2,Top,,,,,,,-3.430057173,-118.9359524,-3.061626777,14.783990711409222,21.865347087257838,-31.33182071,3.24,1.67,,,,82.1,1651,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.06,,,,,,,,8,3,Changeup,0,0,0,0,0,0,0,0,Strategic,Strategic,84,0,0.059,,,,-0.059,,0,0,0.5,0.5,27,27,27,28,1,0,,,,,3.35,1.49,-1.49,
FF,5/20/22,94.3,1.07,5.92,"Finnegan, Brandon",690429,605232,,ball,,,,,13,Dylan Harris strikes out on an automatic strike.,R,L,L,CLT,NOR,B,,,2,2,2022,0.24,1.34,-0.31,0.1,,,,2,10,Top,,,,,,,-4.09165785,-136.8988924,-12.38565903,3.7835134999759727,26.20755749053298,-12.96529999,3.02,1.55,,,,94.4,2144,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.32,,,,,,,,86,5,4-Seam Fastball,8,9,9,8,9,8,9,8,Infield shift,Standard,157,0,0.041,,,,-0.041,,-1,1,0.407,0.593,29,25,29,25,1,4,,,,,1.21,0.24,0.24,
SL,5/20/22,80.2,-1.29,5.61,"Olson, J.B.",607333,667722,,ball,,,,,11,Beau Taylor lines out sharply to center fielder Mark Payton.,R,L,R,CLT,NOR,B,,,2,2,2022,0.36,-0.14,-1.32,2.49,680438,,,2,5,Top,,,,,,,-0.727087928,-116.9046929,0.003517414,3.434811900144486,20.406392278101965,-33.67983536,3.11,1.6,,,,80.8,2341,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.09,,,,,,,,48,6,Slider,5,7,7,5,7,5,7,5,Infield shade,Standard,74,0,0.092,,,,-0.092,,-2,2,0.246,0.754,27,32,27,32,1,2,,,,,3.65,-0.36,0.36,
FF,5/20/22,92.5,-1.36,5.12,"Crick, Kyle",676625,605195,,ball,,,,,14,Rylan Bannon triples (1) on a fly ball to right fielder Micker Adolfo.,R,R,R,CLT,NOR,B,,,2,1,2022,-0.34,1.11,1.45,1.76,,,,0,7,Top,,,,,,,7.915235736090692,-134.5446337,-5.199966527,-5.801853337,27.27902439766005,-17.78322841,2.98,1.53,,,,92.6,2406,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.27,,,,,,,,60,4,4-Seam Fastball,6,8,8,6,8,6,8,6,Standard,Standard,219,0,0.144,,,,-0.144,,-2,2,0.176,0.824,29,26,30,26,1,3,,,,,1.55,0.34,0.34,
SL,5/20/22,88,1.65,5.29,"Severino, Anderson",669065,644429,strikeout,called_strike,,,,,9,Kyle Stowers called out on strikes.,R,L,L,CLT,NOR,S,2,,2,2,2022,-0.37,0.18,0.3,1.67,,621006,,2,8,Top,,,,,,,-2.510623511,-128.1991764,-3.128073142,-3.607950315,24.08545499,-29.77277966,3.28,1.69,,,,88.2,2454,6.1,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.37,,0,0,1,0,0,,73,5,Slider,7,8,8,7,8,7,8,7,Infield shift,Standard,251,0.037,-0.258,,,,0.258,,-1,1,0.26,0.74,27,24,28,24,1,4,,,,,2.73,-0.37,-0.37,
SI,5/20/22,87.5,1.52,5.71,"Parke, John",642721,641949,,called_strike,,,,,9,Kelvin Gutierrez strikes out swinging.,R,R,L,CLT,NOR,S,,,0,0,2022,0.87,0.15,0.71,1.94,,,,0,2,Top,,,,,,,-3.771698152,-127.4893561,-3.40553721,10.262992421584926,21.90603795708285,-30.09238422,3.24,1.67,,,,88.5,1539,6.5,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.01,,,,,,,,8,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Strategic,125,0,-0.072,,,,0.072,,0,0,0.5,0.5,27,27,27,28,1,0,,,,,2.78,0.87,-0.87,
SL,5/20/22,79.4,-1.56,4.85,"Crick, Kyle",676625,605195,,ball,,,,,11,Rylan Bannon triples (1) on a fly ball to right fielder Micker Adolfo.,R,R,R,CLT,NOR,B,,,1,1,2022,1.67,0.17,-0.95,2.74,,,,0,7,Top,,,,,,,-1.781111672,-115.4975342,1.9042082112885346,15.230565764010445,23.53892918802696,-31.2774478,2.98,1.53,,,,78.9,3156,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.31,,,,,,,,60,3,Slider,6,8,8,6,8,6,8,6,Standard,Standard,75,0,0.07,,,,-0.07,,-2,2,0.176,0.824,29,26,30,26,1,3,,,,,3.48,-1.67,-1.67,
SI,5/20/22,92.5,-1.45,4.95,"Crick, Kyle",676625,605195,,called_strike,,,,,9,Rylan Bannon triples (1) on a fly ball to right fielder Micker Adolfo.,R,R,R,CLT,NOR,S,,,1,0,2022,-1.08,0.2,0.78,1.72,,,,0,7,Top,,,,,,,8.045036107507203,-134.4880467,-2.913498861,-14.82414307,27.24787872798177,-29.29287513,2.98,1.53,,,,92.8,2323,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.11,,,,,,,,60,2,Sinker,6,8,8,6,8,6,8,6,Standard,Standard,222,0,-0.086,,,,0.086,,-2,2,0.176,0.824,29,26,30,26,1,3,,,,,2.45,1.08,1.08,
SL,5/20/22,82.6,1.62,5.6,"Finnegan, Brandon",690429,605232,,ball,,,,,13,Dylan Harris strikes out on an automatic strike.,R,L,L,CLT,NOR,B,,,1,1,2022,-0.97,0.03,-1.7,1.31,680438,,,2,10,Top,,,,,,,-5.658455608,-120.1212148,-3.30310394,-8.232359694,24.463278806964507,-31.38943099,3.02,1.55,,,,82.4,2551,6.3,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.19,,,,,,,,86,3,Slider,8,8,8,8,9,8,9,8,Infield shift,Standard,295,-0.276,0.077,,,,-0.077,,0,0,0.683,0.317,29,25,29,25,1,4,,,,,3.32,-0.97,-0.97,
FF,5/20/22,92.3,-1.33,5.73,"Olson, J.B.",607333,667722,,ball,,,,,12,Beau Taylor lines out sharply to center fielder Mark Payton.,R,L,R,CLT,NOR,B,,,1,2,2022,-0.33,1.34,1.32,3.73,680438,,,2,5,Top,,,,,,,7.496495171413037,-134.398515,-2.275703567,-5.472607862,25.235573429701283,-15.48296477,3.11,1.6,,,,93.2,2292,6.5,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.03,,,,,,,,48,4,4-Seam Fastball,5,7,7,5,7,5,7,5,Standard,Standard,203,0,0.054,,,,-0.054,,-2,2,0.246,0.754,27,32,27,32,1,2,,,,,1.3,0.33,-0.33,
SI,5/20/22,92.3,-1.46,5.06,"Crick, Kyle",676625,605195,,ball,,,,,11,Rylan Bannon triples (1) on a fly ball to right fielder Micker Adolfo.,R,R,R,CLT,NOR,B,,,0,0,2022,-1.05,0.22,-0.04,3.53,,,,0,7,Top,,,,,,,5.893618327799914,-134.4213272,1.3688059189546151,-13.94794619,26.249860146087855,-29.91951582,2.98,1.53,,,,92.7,2217,6.3,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.24,,,,,,,,60,1,Sinker,6,8,8,6,8,6,8,6,Standard,Standard,222,0,0.071,,,,-0.071,,-2,2,0.176,0.824,29,26,30,26,1,3,,,,,2.43,1.05,1.05,
SL,5/20/22,81.7,-1.26,5.54,"Olson, J.B.",607333,667722,,called_strike,,,,,9,Beau Taylor lines out sharply to center fielder Mark Payton.,R,L,R,CLT,NOR,S,,,1,1,2022,0.44,-0.61,0.32,2,680438,,,2,5,Top,,,,,,,2.7330857129244914,-119.0566476,-0.321632342,3.7307032530649358,20.203101839024708,-38.1472587,3.11,1.6,,,,82.2,2411,6.3,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.19,,,,,,,,48,3,Slider,5,7,7,5,7,5,7,5,Infield shade,Standard,77,0,-0.093,,,,0.093,,-2,2,0.246,0.754,27,32,27,32,1,2,,,,,3.98,-0.44,0.44,
SI,5/20/22,88.6,1.44,5.73,"Parke, John",676625,641949,,called_strike,,,,,7,"Rylan Bannon grounds out, third baseman Jake Burger to first baseman Yermin Mercedes.",R,R,L,CLT,NOR,S,,,0,0,2022,1.25,0.2,-0.7,1.86,,,669065,2,1,Top,,,,,,,-7.909790716,-128.8193427,-3.833658277,15.53671744016712,25.22135721756619,-29.39557096,2.98,1.53,,,,89.5,1703,6.8,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.75,,,,,,,,4,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,125,0,-0.058,,,,0.058,,0,0,0.525,0.475,27,26,27,26,1,0,,,,,2.7,1.25,-1.25,
SL,5/20/22,86.6,1.98,5.46,"Severino, Anderson",669065,644429,,ball,,,,,11,Kyle Stowers called out on strikes.,R,L,L,CLT,NOR,B,,,1,1,2022,-0.32,0.32,-0.98,2.87,,621006,,2,8,Top,,,,,,,-6.384072451,-126.0773328,-0.64922259,-2.126797772,24.944715544418234,-28.85130154,3.28,1.69,,,,86.3,2349,6,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.47,,,,,,,,73,3,Slider,7,8,8,7,8,7,8,7,Infield shift,Standard,228,0,0.052,,,,-0.052,,-1,1,0.26,0.74,27,24,28,24,1,4,,,,,2.71,-0.32,-0.32,
SL,5/20/22,80.3,1.69,5.58,"Finnegan, Brandon",690429,605232,,called_strike,,,,,9,Dylan Harris strikes out on an automatic strike.,R,L,L,CLT,NOR,S,,,1,0,2022,-0.95,-0.12,0.44,1.63,680438,,,2,10,Top,,,,,,,-0.982935585,-117.0085324,-1.856833596,-8.515989618,21.993149747983814,-33.12009042,3.02,1.55,,,,80.5,2493,6.3,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.15,,,,,,,,86,2,Slider,8,8,8,8,8,8,8,8,Standard,Standard,296,0,-0.093,,,,0.093,,0,0,0.683,0.317,29,25,29,25,1,4,,,,,3.64,-0.95,-0.95,
SL,5/20/22,87.2,1.52,5.4,"Severino, Anderson",669065,644429,,ball,,,,,13,Kyle Stowers called out on strikes.,R,L,L,CLT,NOR,B,,,0,1,2022,-0.38,0.23,-2.03,1.47,,,621006,2,8,Top,,,,,,,-7.690622161,-126.8041681,-3.763541506,-2.591054239,25.63206050300428,-29.09938862,3.28,1.69,,,,86.8,2378,6,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.48,,,,,,,,73,2,Slider,7,8,8,7,8,7,8,7,Standard,Standard,246,0,0.04,,,,-0.04,,-1,1,0.273,0.727,27,24,28,24,1,4,,,,,2.77,-0.38,-0.38,
SL,5/20/22,80.1,1.64,5.68,"Finnegan, Brandon",690429,605232,,ball,,,,,12,Dylan Harris strikes out on an automatic strike.,R,L,L,CLT,NOR,B,,,0,0,2022,-1.16,-0.16,0.28,4.41,680438,,,2,10,Top,,,,,,,-0.822422004,-116.6366163,4.155194178076851,-10.48221168,21.001030811389075,-34.62673855,3.02,1.55,,,,80,2417,6.1,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.4,,,,,,,,86,1,Slider,8,8,8,8,8,8,8,8,Standard,Standard,294,0,0.063,,,,-0.063,,0,0,0.683,0.317,29,25,29,25,1,4,,,,,3.7,-1.16,-1.16,
FF,5/20/22,89.5,1.58,5.55,"Parke, John",669065,641949,,ball,,,,,12,Kyle Stowers singles on a ground ball to third baseman Jake Burger.,R,L,L,CLT,NOR,B,,,2,2,2022,0.65,0.87,0.01,3.76,,,,2,1,Top,,,,,,,-5.262632141,-130.3506846,-0.283851119,8.506130927444874,26.15383290204975,-22.37862207,3.28,1.69,,,,89.9,1795,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.14,,,,,,,,3,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,125,0,0.041,,,,-0.041,,0,0,0.537,0.463,27,24,27,24,1,0,,,,,1.96,0.65,0.65,
FF,5/20/22,92.4,-1.4,5.04,"Crick, Kyle",669065,605195,,ball,,,,,14,Kyle Stowers homers (6) on a fly ball to right center field.,R,L,R,CLT,NOR,B,,,1,1,2022,-0.51,1.23,1.64,2.05,,,,0,7,Top,,,,,,,8.854992605809672,-134.2350066,-4.484108563,-7.998784669,28.26942855,-16.52921099,3.28,1.69,,,,92.5,2348,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.1,,,,,,,,59,3,4-Seam Fastball,6,7,7,6,7,6,7,6,Standard,Standard,229,0,0.07,,,,-0.07,,-1,1,0.3,0.7,29,24,30,24,1,3,,,,,1.45,0.51,-0.51,
FF,5/20/22,94.9,1.28,5.92,"Finnegan, Brandon",607333,605232,strikeout,called_strike,,,,,5,Beau Taylor called out on strikes.,R,L,L,CLT,NOR,S,2,,2,2,2022,0.29,1.23,0.27,2.64,680438,,,1,10,Top,,,,,,,-3.264322917,-138.1302852,-5.660504353,4.371961657148307,28.89980669261147,-15.39536275,3.11,1.6,,,,94.7,2196,6,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.49,,0,0,1,0,0,,85,5,4-Seam Fastball,8,8,8,8,8,8,8,8,Infield shift,Strategic,156,0.191,-0.431,,,,0.431,,0,0,0.492,0.508,29,32,29,32,1,4,,,,,1.29,0.29,0.29,
FF,5/20/22,91.7,-1.3,5.83,"Olson, J.B.",607333,667722,,ball,,,,,11,Beau Taylor lines out sharply to center fielder Mark Payton.,R,L,R,CLT,NOR,B,,,0,0,2022,-0.58,1.51,-1.35,4.37,680438,,,2,5,Top,,,,,,,1.1313903526167062,-133.561,-1.090000361,-7.216836002,28.819075556171388,-14.1156991,3.11,1.6,,,,91.8,2293,6.3,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.2,,,,,,,,48,1,4-Seam Fastball,5,7,7,5,7,5,7,5,Standard,Standard,203,0,0.063,,,,-0.063,,-2,2,0.246,0.754,27,32,27,32,1,2,,,,,1.2,0.58,-0.58,
FF,5/20/22,94.3,1.28,5.87,"Finnegan, Brandon",607333,605232,,ball,,,,,13,Beau Taylor called out on strikes.,R,L,L,CLT,NOR,B,,,1,2,2022,-0.08,1.23,-1.13,2.12,680438,,,1,10,Top,,,,,,,-6.059746129,-137.2554615,-6.81930324,0.16988236692687608,27.12099509405242,-15.27129332,3.11,1.6,,,,94.4,2248,6.1,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.42,,,,,,,,85,4,4-Seam Fastball,8,8,8,8,8,8,8,8,Infield shift,Strategic,158,0,0.081,,,,-0.081,,0,0,0.492,0.508,29,32,29,32,1,4,,,,,1.31,-0.08,-0.08,
SL,5/20/22,78.3,-1.67,4.93,"Crick, Kyle",669065,605195,,ball,,,,,13,Kyle Stowers homers (6) on a fly ball to right center field.,R,L,R,CLT,NOR,B,,,0,1,2022,1.73,0.12,-0.98,1.85,,,,0,7,Top,,,,,,,-1.707752308,-114.0022602,0.052576161,15.320820983964325,23.51072438295888,-31.35938746,3.28,1.69,,,,77.7,3152,6.1,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.38,,,,,,,,59,2,Slider,6,7,7,6,7,6,7,6,Standard,Standard,74,0,0.057,,,,-0.057,,-1,1,0.3,0.7,29,24,30,24,1,3,,,,,3.63,-1.73,1.73,
SL,5/20/22,80.7,1.72,5.61,"Finnegan, Brandon",607333,605232,,called_strike,,,,,8,Beau Taylor called out on strikes.,R,L,L,CLT,NOR,S,,,1,1,2022,-0.99,-0.23,0.13,1.68,680438,,,1,10,Top,,,,,,,-1.661349345,-117.5928168,-1.67712329,-8.902934691,21.694950384437032,-34.24381542,3.11,1.6,,,,80.8,2624,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.3,,,,,,,,85,3,Slider,8,8,8,8,8,8,8,8,Strategic,Strategic,304,0,-0.143,,,,0.143,,0,0,0.492,0.508,29,32,29,32,1,4,,,,,3.72,-0.99,-0.99,
SI,5/20/22,89.6,-3,4.24,"Olson, J.B.",641924,667722,,ball,,,,,12,"Jacob Nottingham grounds out, second baseman Yolbert Sanchez to first baseman Yermin Mercedes.   Robert Neustrom to 3rd.",R,R,R,CLT,NOR,B,,,2,1,2022,-1.5,0.01,1.26,2.73,,680438,,1,5,Top,,,,,,,13.664930889718024,-129.7575483,2.2916865976035554,-19.73380033,25.804137052477262,-32.80504964,3.24,1.67,,,,89.7,2164,6.5,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.99,,,,,,,,47,4,Sinker,5,7,7,5,7,5,7,5,Infield shade,Standard,319,0,0.115,,,,-0.115,,-2,2,0.224,0.776,27,27,27,27,1,2,,,,,2.84,1.5,1.5,
FF,5/20/22,96.6,1.48,5.64,"Severino, Anderson",663760,644429,,ball,,,,,14,Cadyn Grenier strikes out swinging.,R,R,L,CLT,NOR,B,,,2,2,2022,0.88,1.2,0.07,0.42,,,621006,1,8,Top,,,,,,,-5.767240482,-140.2958828,-11.08717404,12.908955288889658,27.983269839155508,-14.16408811,3.11,1.6,,,,96.8,1795,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.27,,,,,,,,72,5,4-Seam Fastball,7,8,8,7,8,7,8,7,Standard,Standard,142,0,0.131,,,,-0.131,,-1,1,0.245,0.755,27,25,28,26,1,4,,,,,1.23,0.88,-0.88,
SL,5/20/22,79,-1.51,4.9,"Crick, Kyle",669065,605195,,called_strike,,,,,1,Kyle Stowers homers (6) on a fly ball to right center field.,R,L,R,CLT,NOR,S,,,0,0,2022,1.69,0.41,-0.51,3.04,,,,0,7,Top,,,,,,,-0.960622777,-115.0629148,2.0101012765819224,15.084797321262586,22.843277621059006,-29.1960803,3.28,1.69,,,,78.7,3120,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.33,,,,,,,,59,1,Slider,6,7,7,6,7,6,7,6,,,80,0,-0.072,,,,0.072,,-1,1,0.3,0.7,29,24,30,24,1,3,,,,,3.26,-1.69,1.69,
FC,5/20/22,82.1,1.82,5.4,"Parke, John",669065,641949,,ball,,,,,13,Kyle Stowers singles on a ground ball to third baseman Jake Burger.,R,L,L,CLT,NOR,B,,,1,1,2022,-0.37,-0.18,-1.13,1.86,,,,2,1,Top,,,,,,,-6.022569638,-119.5191618,-1.180744021,-2.456967163,21.113286162693903,-33.89100237,3.28,1.69,,,,82.8,2223,6.5,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.96,,,,,,,,3,3,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,292,0,0.024,,,,-0.024,,0,0,0.537,0.463,27,24,27,24,1,0,,,,,3.54,-0.37,-0.37,
CH,5/20/22,82.6,1.67,5.27,"Parke, John",669065,641949,,ball,,,,,13,Kyle Stowers singles on a ground ball to third baseman Jake Burger.,R,L,L,CLT,NOR,B,,,0,1,2022,1.15,0.69,-1.61,2.08,,,,2,1,Top,,,,,,,-9.739354857,-119.8860158,-2.078760134,12.94395204,22.87192369881575,-25.32744306,3.28,1.69,,,,83,1515,6.6,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.86,,,,,,,,3,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,88,0,0.024,,,,-0.024,,0,0,0.537,0.463,27,24,27,24,1,0,,,,,2.67,1.15,1.15,
SL,5/20/22,84.1,1.68,5.65,"Finnegan, Brandon",607333,605232,,ball,,,,,13,Beau Taylor called out on strikes.,R,L,L,CLT,NOR,B,,,0,0,2022,-0.55,0.31,-1.33,0.62,680438,,,1,10,Top,,,,,,,-5.855449346,-122.3171897,-5.847978836,-4.296075676,25.091364266344083,-28.04051639,3.11,1.6,,,,83.7,2446,6.2,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.34,,,,,,,,85,1,Slider,8,8,8,8,8,8,8,8,Strategic,Strategic,292,0,0.065,,,,-0.065,,0,0,0.492,0.508,29,32,29,32,1,4,,,,,2.92,-0.55,-0.55,
FF,5/20/22,90.5,1.38,5.62,"Parke, John",669065,641949,,called_strike,,,,,4,Kyle Stowers singles on a ground ball to third baseman Jake Burger.,R,L,L,CLT,NOR,S,,,0,0,2022,0.99,0.71,-0.51,2.6,,,,2,1,Top,,,,,,,-6.89857714,-131.7109348,-3.164948087,13.018311437977198,26.851856456560956,-23.40191677,3.28,1.69,,,,91.3,1722,6.7,666280,664874,606213,691503,669394,621545,664901,592622,650520,53.84,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,127,0,-0.028,,,,0.028,,0,0,0.537,0.463,27,24,27,24,1,0,,,,,2.06,0.99,0.99,
SI,5/20/22,89.7,-3.07,4.3,"Olson, J.B.",641924,667722,,ball,,,,,7,"Jacob Nottingham grounds out, second baseman Yolbert Sanchez to first baseman Yermin Mercedes.   Robert Neustrom to 3rd.",R,R,R,CLT,NOR,B,,,0,0,2022,-1.59,0.22,-0.7,1.54,,680438,,1,5,Top,,,,,,,9.213227171364021,-130.2429116,-1.244300082,-20.07962105,28.817009707801162,-29.61302499,3.24,1.67,,,,89.4,2265,6.4,666280,664874,606213,691503,669394,621545,664901,592622,650520,54.14,,,,,,,,47,1,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,254,0,0.058,,,,-0.058,,-2,2,0.224,0.776,27,27,27,27,1,2,,,,,2.64,1.59,1.59,
